"name1","name2","street1","street2","city","state","zip","zip4","county","phone","intake_prompt","intake1","intake2","website","latitude","longitude","type_facility","sa","dt","mm","dm","bum","db","rpn","bu","nxn","vtrl","meth","hh","noop","pain","nmoa","moa","ubn","otp","cbt","dbt","tele","saca","trc","smon","smpd","smop","hi","res","op","rs","rl","rd","od","omb","odt","oit","ort","hid","hit","ct","gh","psyh","vamc","tbg","ih","stg","lccg","ddf","stag","stmh","stdh","hla","jc","carf","ncqa","coa","hfap","np","sf","md","mc","si","pi","mi","fsa","ss","pa","ah","sp","co","gl","vet","adm","mf","cj","se","ad","pw","wn","mn","hv","trma","xa","dv","tay","nsc","adtx","bdtx","cdtx","mdtx","odtx","tgd","ico","gco","fco","mco","twfa","bia","cmi","moti","ang","mxm","crv","relp","bc","chld","yad","adlt","fem","male","du","duo","acc","acm","acu","baba","ccc","cmha","csaa","daut","dp","dsf","dvfp","eih","emp","haec","heoh","hivt","isc","itu","mhs","opc","sae","shg","smhd","ssa","ssd","stdt","ta","taec","tbs","cm","fpsy","hs","nrt","peer","stu","tcc","bsdm","nu","mu","bwn","bwon","ub","un","beri","pvtp","pvtn","sumh","inpe","rpe","pc","naut","nmaut","acma","pmat","auinpe","aurpe","aupc","dlc","mhiv","mhcv","lfxd","clnd","copsu","daof","mst","noe","ofd","rc","piec","mdet","voc","hav","hbv","audo","mmd","mpep","fed","sotp","dea","samf","mhpa","hbt","hct","tod","vapn","vapp","vppd","oudo","nx","fx","mws","f17","f19","f25","f28","f30","f31","f35","f36","f37","f4","f42","f43","f47","f66","f67","f70","f81","f92","n24","n40"
"Montefiore Medical Center","Wellness Center at Waters Place MSW OP","1510 Waters Place","","Bronx","NY","10461","","Bronx","718-829-3440","","","718-409-9420","http://www.montefiore.org","40.8458875","-73.8408173","SA","1","1","","","","1","","1","","1","","","","","","","","","1","","1","1","1","1","","","","","1","","","","1","1","","","1","","","","1","","","","","","","","1","","1","1","1","","","","","","1","1","1","","","","1","1","","1","1","","","","","","","","","","","","","","","","","","1","1","","","1","1","1","1","1","","","1","","1","1","1","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","1","","1","1","1","1","1","","","1","","1","","1","1","1","","1","1","1","1","","","1","","1","1","","1","","1","","1","","","","1","","","","","","","","1","1","","1","","1","1","","","","1","","1","1","","","1","1","1","1","","1","","","","1","","1","1","1","1","1","","","","","","1","","","","","","","","","","","","","","","","","","","",""
"Montefiore Medical Center","Wellness Center at Waters Place OTP","1510 Waters Place","","Bronx","NY","10461","","Bronx","718-829-3440 x8578","Intakes","718-829-3440","718-409-9420","http://www.montefiore.org","40.8458875","-73.8408173","SA","1","","1","","1","","","1","1","","1","","","","","","","1","1","","1","1","1","1","","","","","1","","","","","1","","","1","","","","1","","","","","","","","1","","1","1","1","","","","","1","","","","","","","1","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","","","1","","1","1","1","","1","","","1","1","1","1","","","1","","","","","1","1","1","1","","1","1","1","1","1","1","","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","","","","","1","1","","","","","","1","1","1","","1","","1","1","","","","1","1","1","1","1","1","","1","1","1","","1","","","","1","","1","1","1","","1","","","1","","1","","","","","","","","","1","","","","","","","","","","","",""
"Wellness Center","Next Steps North Outpatient Clinic","1510 Waters Place","","Bronx","NY","10461","","Bronx","718-597-3888 x8553","","718-597-3888","","http://www.montefiore.org","40.8458875","-73.8408173","SA","1","","","","","","1","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","1","","","","","","","","1","","","1","1","","","","","1","","","","","","","","1","","1","1","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","","1","","1","1","1","","1","","","1","1","1","1","","","1","1","","","","1","1","1","1","1","1","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","1","1","1","1","","","1","","1","","","","","","1","1","1","1","","1","1","1","1","","1","","1","1","","","","1","1","1","","1","","","","","","1","1","1","","1","","","","","1","","","","","","","","","1","","","","","","","","","","","",""
"Montefiore Medical Center","Proj Rising/Well Ctr at Waters Place","1510 Waters Place","","Bronx","NY","10461","","Bronx","718-409-9433","","","","http://www.einstein.yu.edu/departments/psychiatry-behavio","40.8458875","-73.8408173","SA","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","","1","","1","1","","","","1","","","","","","","","1","","","1","1","","","","","","1","1","","","1","","1","","","1","","","","","","","","","1","","","","","","","","1","1","","","","","","1","1","1","1","1","","1","1","1","1","","","1","","1","1","1","1","1","","","1","1","","","","1","1","1","1","1","","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","","1","1","1","1","","1","","","1","","1","","","1","","1","1","","","","","1","1","","","","1","1","","","","1","","1","","","1","","1","1","1","","1","","","","","","","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Peter  Tenore, M.D.","","MONTEFIORE MEDICAL CENTER WELLNESS CENTER","1510 Waters Place","Bronx","NY","10461","","BRONX","718-409-9450","","","","","40.8459000","-73.8408000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Roy  Cohen, M.D.","","Albert Einstein College of Medicine","1510 Waters Place","Bronx","NY","10461","","BRONX","718-409-9450","","","","","40.8459000","-73.8408000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Daniel J Haselkorn, PA","","1510 Waters Place","","brionx","NY","10461","","BRONX","718-409-9420","","","","","40.8459000","-73.8408000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Herbert  Lachman, M.D.","","Albert Einstein College of Medicine","1510 Waters Place","Bronx","NY","10461","","BRONX","718-409-9450","","","","","40.8459000","-73.8408000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Montefiore Medical Center -Wellness Center at Waters Place","","1510 Waters Place","","Bronx","NY","10461","","","(718) 829-3440","","","","","40.84498","-73.840323","OTP","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Charles John Gonzalez, MD","","90 Church Street","NYSDOH AIDS Institute/OMD 13th Floor","New York","NY","10007","","NEW YORK","212-417-4514","","","","","40.8397000","-73.8886000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Gregory Lytton Sathananthan, D.O.","","Bronx Psychiatric Center","1500 Waters Place","Bronx","NY","10461","","BRONX","718-823-9156","","","","","40.8478000","-73.8398000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Lalitakala  Sundar, M.D.","","Bronx Psychiatric Center","1500 Waters Place","Bronx","NY","10461","","BRONX","718-862-5442","","","","","40.8478000","-73.8398000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Vocational Instruction Project Community Services","Vocational Instruction Project Community Services","770 East 176th Street","","Bronx","NY","10457","","","(718) 583-5150","","","","","40.8420202","-73.8903018","OTP","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"VIP Community Services","Outpatient Services","770 East 176th Street","","Bronx","NY","10460","4617","Bronx","718-583-5150 x8111","","718-583-5150 x8948","","http://www.vipservices.org","40.8420202","-73.8903018","SA","1","1","","","1","","","1","","","","","","","","1","","","1","","1","1","1","1","","","","","1","","","","1","1","","1","1","","","","","","","","","","","","1","","","","","","","","","","1","1","1","1","1","","1","1","1","","1","1","1","1","1","1","1","1","","1","1","1","1","1","1","1","","","1","1","1","1","1","","1","1","","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","","","1","1","1","1","","","","1","1","1","","1","","1","1","1","","1","1","1","","","1","1","1","","1","","1","1","1","","1","","1","","1","","","","1","1","1","","1","","","1","1","1","","1","","","","","","1","1","","1","1","","1","","1","","","","1","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIP Community Services","SRR","764 East 176th Street","","Bronx","NY","10460","","Bronx","718-542-8770 x7432","Intakes","718-583-5150","800-850-9900","http://www.vipservices.org","40.8424274","-73.8903739","SA","1","","","","","","","1","1","1","1","","","","","1","","1","1","","1","1","1","","1","","","1","","1","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","","1","1","1","1","","1","","","","1","1","","","","","1","1","","","1","1","1","1","1","1","1","1","","","","","","1","1","1","1","","","1","","1","1","","","1","","","1","1","1","1","","","1","","","1","","1","1","1","1","","1","","1","1","1","","1","","1","1","1","1","1","1","1","","1","1","","1","","1","1","1","1","1","","1","1","1","","","","","","1","1","","","1","","","1","","","1","","","","","","","1","1","","1","1","","","","","","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIP Community Services","RR","716 Fairmount Place","","Bronx","NY","10457","","Bronx","718-731-3500 x7962","","718-583-5150 x8948","","http://www.vipservices.org","40.8438906","-73.8917203","SA","1","","","","1","","","1","1","1","","","","","","1","","","1","","1","1","1","","1","","","1","","","1","","","","","","","","","","","","","","","","","","1","","","","","","","","1","","1","1","1","1","1","","1","1","1","","","1","1","1","","","","1","","","","1","1","1","1","1","","1","","","","","","1","1","1","1","","","1","","1","1","","","1","","","1","1","","1","","","1","","","1","","1","1","1","1","","1","","1","1","1","","","","1","","1","1","","","1","","","1","1","1","","1","1","1","1","1","","1","","1","","","","","","1","1","","","1","","","1","","","1","","","1","","","","","1","","1","1","1","","","1","","","","1","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Dr. Steven  Berk, M.D.","","1250 Waters Pl.","Tower 2","Bronx","NY","10461","","BRONX","866-633-8255","","","","","40.8530000","-73.8389000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Darcia  Bryden, ","","770 East 176th Street","2nd Floor","Bronx","NY","10460","","BRONX","718-583-5150","","","","","40.8455000","-73.8930000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Parbhu Dyal Samaroo, NP","","1910 Arthur Avenue","","Bronx","NY","10457","","BRONX","718-466-8244","","","","","40.8455000","-73.8930000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Debbian Michelle Fletcher-Blake, NP","","1910 Arthur Avenue","","Bronx","NY","10457","","BRONX","718-583-5150","","","","","40.8455000","-73.8930000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Robert Lee Terrelonge, ","","1910 Arthur Avenue","","Bronx","NY","10457","","BRONX","516-376-4111","","","","","40.8455000","-73.8930000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Reagan Obiozor Anusionwu, NP","","1910 Aarthur Avenue","","BRONX","NY","10457","","BRONX","917-557-6064","","","","","40.8455000","-73.8930000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Saint Barnabas Hospital","Inpatient Detox","4422 3rd Avenue","4th Floor","Bronx","NY","10457","","Bronx","718-960-6401","","718-960-6214","","http://www.sbhny.org","40.8533764","-73.8907008","SA","","1","","1","","1","","1","","","1","","","","","","","1","","","","1","","1","","","1","","","","","","","","","","","1","","","1","","","","","","","","1","1","1","1","1","","","","","","1","1","1","1","1","1","","","","1","1","","","","","","","","","","","","1","","","","","","1","","","","1","","1","1","","","","1","1","","1","","","1","","","1","1","1","1","","","1","1","","1","","1","1","1","1","","","1","","1","1","1","","","1","","1","","1","1","","1","1","1","1","1","","1","1","","1","1","","","1","1","1","1","","","","1","","","","","","","","1","1","","","1","1","1","1","1","1","","","1","","","","1","","1","1","","1","1","","1","1","","1","1","1","","1","","","","","","1","","","","","","","","","","","","","","","","","","","",""
" Jitendra  Barmecha, MD","","4422 Third Avenue","SBH Health System","Bronx","NY","10457","","BRONX","718-960-6205","","","","","40.8539000","-73.8904000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Nelly  Obeng, NP","","4422 Third Avenue","","Bronx","NY","10457","","BRONX","646-552-6633","","","","","40.8539000","-73.8904000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
" Shorabh  Sharma, MD","","4422 Third Avenue","","Bronx","NY","10457","","BRONX","718-960-6205","","","","","40.8539000","-73.8904000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Maria Zobel L. Yuvienco, M.D.","","560 KOSCIUSZKO Street Apartment 2R","","Brooklyn","NY","11221","","BRONX","203-482-8236","","","","","40.8525000","-73.8914000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
"Dr. Jonathan Evan Samuels, M.D.","","88 barnyard lane","","roslyn heights","NY","11577","","BRONX","516-655-4793","","","","","40.8531000","-73.8911000","BUPREN","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","1","","1","","","","","","","","1","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","","","","","","","","","","","","","","","","","",""
